rating,review
2,"Believe me it’s not good at all..Name is given as premium but literally there’s nothing like premium, after putting six to seven spoons still not good at taste so plzzz aware of that don’t go on name..."
3,I paid ₹315 for this pack which has price ₹310
4,Good full value of money
5,Product is good but paid more than MRP. N
3,The product is good. But MRP in the packet is 365/- whereas Amazon is showing as 400/-. This is not correct
3,"Quality is just ok, dont expect Tata tea gold,and tajmahal type taste and quality,Its average dust tea with average taste and aroma"
5,I like this tea. But sir you have charged Rs 400 but it is avilable in market  for Rs 320  or  325. Please give me the required refund.  I shall be thankful to you.
5,"Goodness- Great taste like we buy from market, good quality, fresh material, good packing.Bad point- not noticed , so I rated 5 starOverall Remark- purchase without doubt if you like to use it seeing price on Amazon as well as market price."
4,"Regular consumer of this brand of tea, this time bought from Amazon pantry.The tea leaves are finely coarsedThe colour is great even with a little amount of tea leaves ☕Flavour and aroma is perfectManufacturing date is recent and since it comes in a zip lock bag, its easy to keep freshness intact.Liked it !"
3,No comments when its a Tata product. Best amongst the best only. But what about Amazon service. When the MRP is 365 then why u ppl charged me 400.the only complaint.
2,"Believe me it’s not good at all..Name is given as premium but literally there’s nothing like premium, after putting six to seven spoons still not good at taste so plzzz aware of that don’t go on name..."
3,I paid ₹315 for this pack which has price ₹310
4,Good full value of money
5,"If you really a teas fan, you definitely not being unaware of the TATA Tea family. Trusted brand from so many years. I tried almost every standard brand of Teas available in the market, but at last I can say that TATA Tea is the best available brand in the printed price. Although TATA Tea brand is already quite efficient in serving the purpose but the current addition of TATA Tea Gold actually makes sense because of the quality enhancement by adding dried whole tea leaves in to the processed tea. Mixing of whole leaf resulted into the enhanced flavor  color of the prepared Tea. Not more concentrated not milder, it’s like a balanced golden color with real taste/flavor which designed exactly keeping in mind the expectation of the user.1. I agree that if you require strong color/flavor you need to add a little more leaves in to the preparation because TATA Tea Gold is not meant for people who like very strong color seekers. Its more workable for people who wants real flavor with natural golden color in the final preparation. Although even a single tea-spoon is enough to prepare a natural golden cup full of real tea.2. One may keep in mind before using that this tea contains real whole dry tea leaves, so it may take more 2 minutes in preparation in comparison with other brands and the reason is, it is without any added artificial colors into it. The whole dried tea leaves takes time to release real flavor of the contents.3. Taste is premium  up to the expectations as always.4. Packaging is good enough. Visual ergonomic principles well taken into consideration designing the same. Its smarter and visually appealing than the previous packs.I’m using this product from more than 2 years. So, its not an random review. In my family we are using this product in making of every single cup day and night 24x7, whenver we feel like to have one."
5,"I prefer Tata tea to Brooke Bond/Taj Mahal.# Mild taste and fresh aroma# Gives me a soothing effect and relishes# Only small quantity sufficient for making tea# Does not play around with the basic tea taste# Can be consumed with milk or without itThe only issue is with the packaging, I would have preferred plastic box packaging for the price.That would actually help in preserving the aroma and prevent moisture.But, its one of the best tea for everyday use.Cheers :)"
4,Flavour of this tea is goodIt includes little leafs you can see them in itMust try tea
5,"For those who love tea this is a great blend.1. It is a mix of  assam tea and leaf tea - gets you the best of both.2. To enjoy the blend and the tea it should be put in boiling water ( do not boil it post putting tea)3. Let it simmer for some time  3-5 min , and add sugar and milk separately .4. It works out great for the tea lovers and offers a consistent blend all the time.Once you start liking this tea - you will get hooked to it...."
5,"I love Tea...  Tata gold tea is one of the best product of Tata...  This it is very useful for daily use...I got this product from Amazon and got a recently manufactured product... The product is a genuine product...There are other variety of Tea available in the market but among those Tata gold tea is is the best tea according to me for daily use...I got the product at 15% discounted price, as I bought the product during Super Value Days.The manufacturing date of product was just 2 and half months ago from date when I received the product in hand. Hence it is recently manufactured product. Also the product have a very good shelf life.Amazon delivered the product in very good condition and packaging of the product was just awesome. No damage. Amazing...The Amazon pantry box are very hard and during packaging they insert air filled sealed packets, so that the items dont move and pressure is absorbed by the air filled packets.Delivery of my order was just the next day morning. The delivery man took the package inside of my house, as it was heavy and kept the pantry box over a table, as I told him. I behavior of the delivery man was good.I am highly satisfied with the product and I recommend you to buy the product without any fear and hesitation. Believe me you will be satisfied after receiving the product and using it."
5,"After using Taj Mahal tea for 20 years, now since the quality of Taj Mahal tea has gone down tremendously, and we have gas and stomach problems after consuming taj mahal tea, we wanted to shift for a better tea. After finding out a lot about different brands, I can assure you This is best tea in India. Always buy this.The taste is awesome, the only drawback is you have to put a lot of tea if youre used to drinking strong tea. Otherwise this is awesome."
1,"Once you see the packing and presentation of the package, one gets positive vibes and expects a lot more than regular tea. ALAS! It is much the same as Agni. Nothing more. Have to use good quantity to prepare good tea."
4,"I am using Tata tea Premium regulary, but bought Tata tea gold just to give it a try to see if its more strong in flavour/aroma or tastes something different. However could not feel much difference rather it is more or less same like Premium tea infact Premium is better.."
5,I have been taking Tata Gold tea since over two decades now. I have tried many cheap and expensive products but Tata Gold is non-replaceable. The new golden color packing is attractive.
5,"This is best quality tea for daily use at cheap rate. Very fast,next day delivery by Amazon pantry."
5,"If you really a teas fan, you definitely not being unaware of the TATA Tea family. Trusted brand from so many years. I tried almost every standard brand of Teas available in the market, but at last I can say that TATA Tea is the best available brand in the printed price. Although TATA Tea brand is already quite efficient in serving the purpose but the current addition of TATA Tea Gold actually makes sense because of the quality enhancement by adding dried whole tea leaves in to the processed tea. Mixing of whole leaf resulted into the enhanced flavor  color of the prepared Tea. Not more concentrated not milder, it’s like a balanced golden color with real taste/flavor which designed exactly keeping in mind the expectation of the user.1. I agree that if you require strong color/flavor you need to add a little more leaves in to the preparation because TATA Tea Gold is not meant for people who like very strong color seekers. Its more workable for people who wants real flavor with natural golden color in the final preparation. Although even a single tea-spoon is enough to prepare a natural golden cup full of real tea.2. One may keep in mind before using that this tea contains real whole dry tea leaves, so it may take more 2 minutes in preparation in comparison with other brands and the reason is, it is without any added artificial colors into it. The whole dried tea leaves takes time to release real flavor of the contents.3. Taste is premium  up to the expectations as always.4. Packaging is good enough. Visual ergonomic principles well taken into consideration designing the same. Its smarter and visually appealing than the previous packs.I’m using this product from more than 2 years. So, its not an random review. In my family we are using this product in making of every single cup day and night 24x7, whenver we feel like to have one."
5,"I prefer Tata tea to Brooke Bond/Taj Mahal.# Mild taste and fresh aroma# Gives me a soothing effect and relishes# Only small quantity sufficient for making tea# Does not play around with the basic tea taste# Can be consumed with milk or without itThe only issue is with the packaging, I would have preferred plastic box packaging for the price.That would actually help in preserving the aroma and prevent moisture.But, its one of the best tea for everyday use.Cheers :)"
4,Flavour of this tea is goodIt includes little leafs you can see them in itMust try tea
5,"For those who love tea this is a great blend.1. It is a mix of  assam tea and leaf tea - gets you the best of both.2. To enjoy the blend and the tea it should be put in boiling water ( do not boil it post putting tea)3. Let it simmer for some time  3-5 min , and add sugar and milk separately .4. It works out great for the tea lovers and offers a consistent blend all the time.Once you start liking this tea - you will get hooked to it...."
5,"I love Tea...  Tata gold tea is one of the best product of Tata...  This it is very useful for daily use...I got this product from Amazon and got a recently manufactured product... The product is a genuine product...There are other variety of Tea available in the market but among those Tata gold tea is is the best tea according to me for daily use...I got the product at 15% discounted price, as I bought the product during Super Value Days.The manufacturing date of product was just 2 and half months ago from date when I received the product in hand. Hence it is recently manufactured product. Also the product have a very good shelf life.Amazon delivered the product in very good condition and packaging of the product was just awesome. No damage. Amazing...The Amazon pantry box are very hard and during packaging they insert air filled sealed packets, so that the items dont move and pressure is absorbed by the air filled packets.Delivery of my order was just the next day morning. The delivery man took the package inside of my house, as it was heavy and kept the pantry box over a table, as I told him. I behavior of the delivery man was good.I am highly satisfied with the product and I recommend you to buy the product without any fear and hesitation. Believe me you will be satisfied after receiving the product and using it."
5,"After using Taj Mahal tea for 20 years, now since the quality of Taj Mahal tea has gone down tremendously, and we have gas and stomach problems after consuming taj mahal tea, we wanted to shift for a better tea. After finding out a lot about different brands, I can assure you This is best tea in India. Always buy this.The taste is awesome, the only drawback is you have to put a lot of tea if youre used to drinking strong tea. Otherwise this is awesome."
1,"Once you see the packing and presentation of the package, one gets positive vibes and expects a lot more than regular tea. ALAS! It is much the same as Agni. Nothing more. Have to use good quantity to prepare good tea."
4,"I am using Tata tea Premium regulary, but bought Tata tea gold just to give it a try to see if its more strong in flavour/aroma or tastes something different. However could not feel much difference rather it is more or less same like Premium tea infact Premium is better.."
5,I have been taking Tata Gold tea since over two decades now. I have tried many cheap and expensive products but Tata Gold is non-replaceable. The new golden color packing is attractive.
5,"This is best quality tea for daily use at cheap rate. Very fast,next day delivery by Amazon pantry."
5,There is no other equivalent brand available in the market. Have been using for 5 years on 2 occasions in a year for friends and relatives and they are happy.
5,I already tasted this tea from the local store and tastes really good so I bought a large pack from online. The packaging was good and received on time without any damage.
4,The taste is good and one will enjoy. The name GOLD is only superlative. Actual taste is just above average. Tata Tea Gold fails in giving rich brown colour to tea. Hence it does not meet 100% expectation.
5,Amazing flavour... Was searching in all the shops during this covid period but I could not find any one in the market so decided to buy in Amazon and was so happy
3,Ive been using Tata Tea Gold since very long time so no doubt about flavour or aroma. But little disappointed with the design of the packet. There is no zip lock like in 1kg pkt. You have to store in air tight container else you will lose the aroma. I bought in lightning deal for Rs. 490.
1,BEWARE BEFORE BUYING ITS JUST ABOUT TO EXPIRE IVE RECEIVED IT ON 26JULY
1,"Duplicate and fake item in the name of original Tata tea tastelessI really doubt of this quality, it may be duplicate because whenever buy from retailers then got taste and when ordered online at discounted prices, very poor taste u cant imagine likeNaa khata h na metha h na namkeen h like a very poor quality and I really doubt on this it may be completely fake or duplicate item in the name of original"
5,"I bought it for taking it abroad because my wife wanted it. Unfortunately, the trip has been postponed because of COVID-19. So I cannot comment on taste yet, though I found that 1 Kg packet costs about Rs. 440, and 250 g packet costs about Rs. 120."
4,My family likes the taste. This is the monthly savings pack. I brought 499/1.5 kg in some deal going on.
3,"i Tried wagh bakri, red label, tata agni, vedaka gold tea, etc.. but this time i tried tata tea gold but it turns out to be an average tea.. if i compare this tea with wagh bakri and vedaka gold it doesnt give good colour and 1.5 times more tata tea gold required to get same color as of wagh bakri and vedaka gold.. so if you want good color strong tea use vedaka gold or wagh bakri because these tea gives good color compared to tata tea gold"
5,There is no other equivalent brand available in the market. Have been using for 5 years on 2 occasions in a year for friends and relatives and they are happy.
5,I already tasted this tea from the local store and tastes really good so I bought a large pack from online. The packaging was good and received on time without any damage.
4,The taste is good and one will enjoy. The name GOLD is only superlative. Actual taste is just above average. Tata Tea Gold fails in giving rich brown colour to tea. Hence it does not meet 100% expectation.
5,Amazing flavour... Was searching in all the shops during this covid period but I could not find any one in the market so decided to buy in Amazon and was so happy
3,Ive been using Tata Tea Gold since very long time so no doubt about flavour or aroma. But little disappointed with the design of the packet. There is no zip lock like in 1kg pkt. You have to store in air tight container else you will lose the aroma. I bought in lightning deal for Rs. 490.
1,BEWARE BEFORE BUYING ITS JUST ABOUT TO EXPIRE IVE RECEIVED IT ON 26JULY
1,"Duplicate and fake item in the name of original Tata tea tastelessI really doubt of this quality, it may be duplicate because whenever buy from retailers then got taste and when ordered online at discounted prices, very poor taste u cant imagine likeNaa khata h na metha h na namkeen h like a very poor quality and I really doubt on this it may be completely fake or duplicate item in the name of original"
5,"I bought it for taking it abroad because my wife wanted it. Unfortunately, the trip has been postponed because of COVID-19. So I cannot comment on taste yet, though I found that 1 Kg packet costs about Rs. 440, and 250 g packet costs about Rs. 120."
4,My family likes the taste. This is the monthly savings pack. I brought 499/1.5 kg in some deal going on.
3,"i Tried wagh bakri, red label, tata agni, vedaka gold tea, etc.. but this time i tried tata tea gold but it turns out to be an average tea.. if i compare this tea with wagh bakri and vedaka gold it doesnt give good colour and 1.5 times more tata tea gold required to get same color as of wagh bakri and vedaka gold.. so if you want good color strong tea use vedaka gold or wagh bakri because these tea gives good color compared to tata tea gold"
5,Tasty Tea with Natural Flovour
5,Tasty Tea with Natural Flovour
5,no second thought
5,The tea is awesome..the taste is Rich and refreshing..I LL definitely buy it again!!
5,Excellent product.
5,Good tea
5,Very fresh quality tee leaves
4,Fastest delivery by amazon prime... And great taste of the tea...the fragrance of it is just amazing... recommended to one and all..
4,Good Product I liked It
5,Tasty
5,"Perfect, no hassles"
5,Strong.Takes less time to brew.Good in taste.
5,no second thought
5,The tea is awesome..the taste is Rich and refreshing..I LL definitely buy it again!!
5,Excellent product.
5,Good tea
5,Very fresh quality tee leaves
4,Fastest delivery by amazon prime... And great taste of the tea...the fragrance of it is just amazing... recommended to one and all..
4,Good Product I liked It
5,Tasty
5,"Perfect, no hassles"
5,Strong.Takes less time to brew.Good in taste.
1,The tea packet was torn . I would like this order replaced
1,I always purchase Tata Agni Leaf tea. Could observe the quality and taste difference a lot this time. Quality not up to the mark. There is much difference between the previous and current tata agni tea purchase. Going forward not going to buy this tea. Waste of money. Not sure if other buyers observed the same.
5,"Tata Tea Agni is good but the quality of this tea have changed a lot previously there was some leaves but nowadays Tata Tea Agni contains only powder tea or dust tea, it gives good liquor but not so much flavour.If you want good liquor along with flavour then you must go for Tata Gold tea that is a good tea. I bought Tata Tea Agni from Amazon at a very low price compared to the MRP and the packaging of the product was really awesome and it was delivered to my home address Durgapur Rana Pratap Road West Bengal within 5 days of ordering.If you want to buy good quality tea with good flavour then you should buy Tata Gold tea, Taj Mahal tea or Darjeeling tea."
5,"Simply put, the tea is flavourful  of good quality for a very cheap price compared to others in the market  also I got the 1kg pack for rs.170 which was manufactured recently. I got 3 packs  all 3 was delivered in great condition."
5,"Good package, it tastes good but  quantity less when compared to red label, but the aroma is nice.... Over all satisfied with the taste...."
3,Tata Agni Tea is value for money. Its MRP is 220/- . Overall good for buy. I recommend to buy this product. Go for cheaper tea.
5,"₹ 200Its a truly good deal for you !Market price per 100 gram is around ₹ 25-30 , but heres ₹ 20 only.Flavor is extremely good and quite strong.It comes specially for milk-tea.If you ask about the packaging quality, I say Amazon very much disappointed me for the first time, they parceled it via a single poly bag, no cardboard box provided which is not expected from Amazon.Luckily I have received my package 100 % good conditions !"
1,"Expected better quality tea from a brand like Tata tea. Very low quality tea. Didnt like its flavour and taste. Maybe the tea was very old, expired quality. Its disappointing. Tea quality was not upto Tata tea standard."
5,Tata Tea Agni is good if youre looking for good less priced option of tea. This tea is not too strong youve to add some large qty to make tea strong. But looking at its price its best. The price is 200/kg which is the lowest in the market. Im using this for last 5 months. Recommended
1,Packed is damaged if no replacement what we need to do pls confirm. Dont buy.  Dont buy dont buy dont buy
1,The tea packet was torn . I would like this order replaced
1,I always purchase Tata Agni Leaf tea. Could observe the quality and taste difference a lot this time. Quality not up to the mark. There is much difference between the previous and current tata agni tea purchase. Going forward not going to buy this tea. Waste of money. Not sure if other buyers observed the same.
5,"Tata Tea Agni is good but the quality of this tea have changed a lot previously there was some leaves but nowadays Tata Tea Agni contains only powder tea or dust tea, it gives good liquor but not so much flavour.If you want good liquor along with flavour then you must go for Tata Gold tea that is a good tea. I bought Tata Tea Agni from Amazon at a very low price compared to the MRP and the packaging of the product was really awesome and it was delivered to my home address Durgapur Rana Pratap Road West Bengal within 5 days of ordering.If you want to buy good quality tea with good flavour then you should buy Tata Gold tea, Taj Mahal tea or Darjeeling tea."
5,"Simply put, the tea is flavourful  of good quality for a very cheap price compared to others in the market  also I got the 1kg pack for rs.170 which was manufactured recently. I got 3 packs  all 3 was delivered in great condition."
5,"Good package, it tastes good but  quantity less when compared to red label, but the aroma is nice.... Over all satisfied with the taste...."
3,Tata Agni Tea is value for money. Its MRP is 220/- . Overall good for buy. I recommend to buy this product. Go for cheaper tea.
5,"₹ 200Its a truly good deal for you !Market price per 100 gram is around ₹ 25-30 , but heres ₹ 20 only.Flavor is extremely good and quite strong.It comes specially for milk-tea.If you ask about the packaging quality, I say Amazon very much disappointed me for the first time, they parceled it via a single poly bag, no cardboard box provided which is not expected from Amazon.Luckily I have received my package 100 % good conditions !"
1,"Expected better quality tea from a brand like Tata tea. Very low quality tea. Didnt like its flavour and taste. Maybe the tea was very old, expired quality. Its disappointing. Tea quality was not upto Tata tea standard."
5,Tata Tea Agni is good if youre looking for good less priced option of tea. This tea is not too strong youve to add some large qty to make tea strong. But looking at its price its best. The price is 200/kg which is the lowest in the market. Im using this for last 5 months. Recommended
1,Packed is damaged if no replacement what we need to do pls confirm. Dont buy.  Dont buy dont buy dont buy
5,The product was delivered on time. Its definitely worth the price. Using this for the past 3 months and I have no complaints. Quality of the product is exceptional. Its a bit heavy and no negatives apart from that...
5,I am writing review after 15 days use.Big dial as expected with great quality. Color of dial not too dark specially numbers as shown in photo. Bracelet is also very good. But the packing and container of watch is worst that i have ever seen in online shopping. sometime it stops working when it falls.By pushing the pin it starts working again.overall it is a very good watch. waterproofing  is also working properly.I bought it after 2 month search on amazon and flipkart and it makes worth.
3,Watch seems original but the price paid is equal to showroom price and if u add courier charge is over and above the selling price in showroom. Better buy from showroom rather online since u will get ur product immediately and can able to check the condition there itself. Rest about product is good but the steel quality is Matt finish and not that great to hold. Dial is awesome and lil big in size to give rich look.
5,"Excellent quality and looking cool when I wear this, the white dial is awesome and I like it more. Orange needles for time indication gives good look to watch."
1,"I received copied watch... I confirm from fasttrack store.. this watch is duplicate and no warranty.. serial no.inside watch dial and stickers are not matching, fasttrack logo not clear on belt, so returning this productBuy from clodtail seller only"
4,Ive recived my lovely watch what i like very much ..✔ITS VERY COMFORT :in some watches we usually get some what little much dipressed bucź hair get stucks in the chain but in this Im not able to this situation ✅but while walking its hitting the hand which Im getting some what pain😐😯 ✅Im very happy to recieve my watch early...
1,Not original fastrack watch.. its 1st copy. Please dont buy. Inside the watch all the parts are shaking.. found it when I went to shop to cut the chain the shopkeeper told that it is not original.
4,First time when I was ordered I got a fake watch then I confirmed with shopkeeper.Weight not matched.Colour variation.No serial number.But same logo.I contacted with Amazon customer care service and I returned it. (with in 30days).Again I reordered the same watch finally  got a ORIGINAL FASTRACK watch.Hope this review is helpful.From; #Goutham@kittu
4,"Fastrack after sales service  is poor, still product is awsm n stylish. Using from last 1 and half year"
1,It is bad and ugly product not rven 2months this product has worked plz dont try to cheat peoly im totally upset becouse of this priduct. I have gifted to others and now this is not working. Im not going anymore from amazon..........SUCKS
5,The product was delivered on time. Its definitely worth the price. Using this for the past 3 months and I have no complaints. Quality of the product is exceptional. Its a bit heavy and no negatives apart from that...
5,I am writing review after 15 days use.Big dial as expected with great quality. Color of dial not too dark specially numbers as shown in photo. Bracelet is also very good. But the packing and container of watch is worst that i have ever seen in online shopping. sometime it stops working when it falls.By pushing the pin it starts working again.overall it is a very good watch. waterproofing  is also working properly.I bought it after 2 month search on amazon and flipkart and it makes worth.
3,Watch seems original but the price paid is equal to showroom price and if u add courier charge is over and above the selling price in showroom. Better buy from showroom rather online since u will get ur product immediately and can able to check the condition there itself. Rest about product is good but the steel quality is Matt finish and not that great to hold. Dial is awesome and lil big in size to give rich look.
5,"Excellent quality and looking cool when I wear this, the white dial is awesome and I like it more. Orange needles for time indication gives good look to watch."
1,"I received copied watch... I confirm from fasttrack store.. this watch is duplicate and no warranty.. serial no.inside watch dial and stickers are not matching, fasttrack logo not clear on belt, so returning this productBuy from clodtail seller only"
4,Ive recived my lovely watch what i like very much ..✔ITS VERY COMFORT :in some watches we usually get some what little much dipressed bucź hair get stucks in the chain but in this Im not able to this situation ✅but while walking its hitting the hand which Im getting some what pain😐😯 ✅Im very happy to recieve my watch early...
1,Not original fastrack watch.. its 1st copy. Please dont buy. Inside the watch all the parts are shaking.. found it when I went to shop to cut the chain the shopkeeper told that it is not original.
4,First time when I was ordered I got a fake watch then I confirmed with shopkeeper.Weight not matched.Colour variation.No serial number.But same logo.I contacted with Amazon customer care service and I returned it. (with in 30days).Again I reordered the same watch finally  got a ORIGINAL FASTRACK watch.Hope this review is helpful.From; #Goutham@kittu
4,"Fastrack after sales service  is poor, still product is awsm n stylish. Using from last 1 and half year"
1,It is bad and ugly product not rven 2months this product has worked plz dont try to cheat peoly im totally upset becouse of this priduct. I have gifted to others and now this is not working. Im not going anymore from amazon..........SUCKS
5,"I gifted this to my friend on her birthday, she is very happy with the product.."
5,Such a nice watch at this price.... Wonderful..... Happy with the purchase
4,Good. She liked!
5,Amazing watch. People who have thin wrist like me can definitely go for it without a second thought. Dial is in medium size. So it is very good for thin wrist as a big dial could cover the complete upper portion of your wrist. Baby pink colour is mild just as shown in the picture. Amazing watch for affordable price. Good for daily use. Worth the money.
5,"toooooo lovely cute amazing choooooo chweeeeet very pretty, i got this at 1020rs after amazon pay cash back discount"
2,"Product was good for small wrist girls ,I have big wrist ,but the dail color is not good after seeing this product I think I ordered brown color dail in the same model,I give this watch to my sister ,I dont like this watch,any one want to buy u go for brown color , although your favorite color is pink also ...trust me brown will be good compare to pink I saw my friend wearing same watch in brown color that is really good compare to pink"
4,I loved it. The style finish everything. The dial though is slightly smaller to what I expected it to be. But at this price you should just enjoy its grace. Totally worth it. The Can pack is cool but would request a more sturdy case. Wanted to add a pic but have packed it for gifting purpose.
5,Very good product
5,"I loveď it.. ..  seriously . .I mean  while selecting i was 70% sure but when I got it for my gf. I was 100%, after a long time my gf said that u made a good choice . She got happy n seeing her happy I myself became happy. Thankzz Amazon for having such quality products. ."
5,Attractive product.. Also it was delivered within 1 day.. Happy with product as well as delivery time.
5,"I gifted this to my friend on her birthday, she is very happy with the product.."
5,Such a nice watch at this price.... Wonderful..... Happy with the purchase
4,Good. She liked!
5,Amazing watch. People who have thin wrist like me can definitely go for it without a second thought. Dial is in medium size. So it is very good for thin wrist as a big dial could cover the complete upper portion of your wrist. Baby pink colour is mild just as shown in the picture. Amazing watch for affordable price. Good for daily use. Worth the money.
5,"toooooo lovely cute amazing choooooo chweeeeet very pretty, i got this at 1020rs after amazon pay cash back discount"
2,"Product was good for small wrist girls ,I have big wrist ,but the dail color is not good after seeing this product I think I ordered brown color dail in the same model,I give this watch to my sister ,I dont like this watch,any one want to buy u go for brown color , although your favorite color is pink also ...trust me brown will be good compare to pink I saw my friend wearing same watch in brown color that is really good compare to pink"
4,I loved it. The style finish everything. The dial though is slightly smaller to what I expected it to be. But at this price you should just enjoy its grace. Totally worth it. The Can pack is cool but would request a more sturdy case. Wanted to add a pic but have packed it for gifting purpose.
5,Very good product
5,"I loveď it.. ..  seriously . .I mean  while selecting i was 70% sure but when I got it for my gf. I was 100%, after a long time my gf said that u made a good choice . She got happy n seeing her happy I myself became happy. Thankzz Amazon for having such quality products. ."
5,Attractive product.. Also it was delivered within 1 day.. Happy with product as well as delivery time.
5,Owesome look in good budget.I have 1 question if i got any problem with this watch so where i go???Any service centre.
5,Steel is Good quality.Its battery is awesome  and strap is genuine leather. But not waterproof strap. please avoid from water because it may be damage after a long time(leather).
5,I got the delivery in just 1 day. Thank you Amazon. I really appreciate it.Now talking about the watch its worth every penny. Although its a little heavy but looks are killer. GO FOR IT.I bought this for 1499 and each of my family member do like it.Again it comes with a year warranty so its again pretty good.
1,Dont buyGood looking.better service by Amazon. ButWorst service by fastrack service center.Belt color getting down.After few month inside watch getting moisture.Warranty does not claim any part of watch if it is manufacturer defects.After 5 month my watch stop working.
5,"I bought this for a teenager (18 approx). The product came very well. No damage, no quality issues. All good there. Over all it came upto my expectations"
5,This is very good product amazing products
1,I bought this 5 months back but so called leather is loosing its colour. Plz dont buy these people are loosing in the name of brand.
4,"Awesome product, looks genuine original"
5,I like it..
5,Looking good and stylish. Worthy.
5,Owesome look in good budget.I have 1 question if i got any problem with this watch so where i go???Any service centre.
5,Steel is Good quality.Its battery is awesome  and strap is genuine leather. But not waterproof strap. please avoid from water because it may be damage after a long time(leather).
5,I got the delivery in just 1 day. Thank you Amazon. I really appreciate it.Now talking about the watch its worth every penny. Although its a little heavy but looks are killer. GO FOR IT.I bought this for 1499 and each of my family member do like it.Again it comes with a year warranty so its again pretty good.
1,Dont buyGood looking.better service by Amazon. ButWorst service by fastrack service center.Belt color getting down.After few month inside watch getting moisture.Warranty does not claim any part of watch if it is manufacturer defects.After 5 month my watch stop working.
5,"I bought this for a teenager (18 approx). The product came very well. No damage, no quality issues. All good there. Over all it came upto my expectations"
5,This is very good product amazing products
1,I bought this 5 months back but so called leather is loosing its colour. Plz dont buy these people are loosing in the name of brand.
4,"Awesome product, looks genuine original"
5,I like it..
5,Looking good and stylish. Worthy.
5,Owesome look in good budget.I have 1 question if i got any problem with this watch so where i go???Any service centre.
5,Steel is Good quality.Its battery is awesome  and strap is genuine leather. But not waterproof strap. please avoid from water because it may be damage after a long time(leather).
5,I got the delivery in just 1 day. Thank you Amazon. I really appreciate it.Now talking about the watch its worth every penny. Although its a little heavy but looks are killer. GO FOR IT.I bought this for 1499 and each of my family member do like it.Again it comes with a year warranty so its again pretty good.
1,Dont buyGood looking.better service by Amazon. ButWorst service by fastrack service center.Belt color getting down.After few month inside watch getting moisture.Warranty does not claim any part of watch if it is manufacturer defects.After 5 month my watch stop working.
5,"I bought this for a teenager (18 approx). The product came very well. No damage, no quality issues. All good there. Over all it came upto my expectations"
5,This is very good product amazing products
1,I bought this 5 months back but so called leather is loosing its colour. Plz dont buy these people are loosing in the name of brand.
4,"Awesome product, looks genuine original"
5,I like it..
5,Looking good and stylish. Worthy.
5,Owesome look in good budget.I have 1 question if i got any problem with this watch so where i go???Any service centre.
5,Steel is Good quality.Its battery is awesome  and strap is genuine leather. But not waterproof strap. please avoid from water because it may be damage after a long time(leather).
5,I got the delivery in just 1 day. Thank you Amazon. I really appreciate it.Now talking about the watch its worth every penny. Although its a little heavy but looks are killer. GO FOR IT.I bought this for 1499 and each of my family member do like it.Again it comes with a year warranty so its again pretty good.
1,Dont buyGood looking.better service by Amazon. ButWorst service by fastrack service center.Belt color getting down.After few month inside watch getting moisture.Warranty does not claim any part of watch if it is manufacturer defects.After 5 month my watch stop working.
5,"I bought this for a teenager (18 approx). The product came very well. No damage, no quality issues. All good there. Over all it came upto my expectations"
5,This is very good product amazing products
1,I bought this 5 months back but so called leather is loosing its colour. Plz dont buy these people are loosing in the name of brand.
4,"Awesome product, looks genuine original"
5,I like it..
5,Looking good and stylish. Worthy.
5,Sexy  smart watch with many new features
2,"Small display, gray display, only notification, cant read sms or what app, music controller missing."
5,"It is perfect. Good condition although the plastic box was cracked. The watch is original, works fine."
1,Charging unit is not received to me in the package.?How could I charge the band?
2,"The display is very big it was not expected.Also functionality wise we have very few options. Also the display is horizontal and perpendicular to the hand which is difficult to view. By the way a I didnt used it for more time time, I returned it on the same day when I received. So I have no comments on on other portions. But I noticed that the steps tracker updates lately. It is not a step by step update, it is updating in its own time intervals which was not expected in this conventional wristbands of todays market."
4,"I got a genuine product with a good packaging and safely handled.I have been using this band since 1 month. I didn’t face any issue with it’s battery life and performance. It has functionalities like distance, heart rate, Calorie, steps tracker Which are accurate and in time too. It displays only call And Whatsapp’s texts notifications ( I have connected my band to iphone so I have no idea if it performs differently when connected to Android smartphones). The battery life is almost 5 days if fully charged once! Sensors inside the watch work finely. This band helps to find the phone if lost. It tracks the sleep time as well which will be displayed on a phone. Hope this was helpful For you."
5,Im Using Almost 2 months Nearly its Working Good and Style is Simply Nuce
2,The product stopped after one day of usage. But since it was a gift and I had bought it early the replacement period ran out. So I am now stuck with a non working smart watch which cannot be fixed anywhere locally. Any insight on what to do now will be really appreciated.
5,"I have been using the product for past 15 days. here is my honest review of the product.Pros :1.Looks best for lean hands, stylish wrist band and is unisex.2.OLED screen looks awesome.3. Heartrate sensor4.Indian and Tata productCons:1.Can not silence or mute incoming calls."
5,This watch is just awesome. Its battery life is long lasting and all the additional features makes it worth buying and it looks so fashionable as well.
5,Sexy  smart watch with many new features
2,"Small display, gray display, only notification, cant read sms or what app, music controller missing."
5,"It is perfect. Good condition although the plastic box was cracked. The watch is original, works fine."
1,Charging unit is not received to me in the package.?How could I charge the band?
